Course Code,Course Title,points_r1_2021,points_r2_2021,EOS 2021,EOS Mid 2021,points_r1_2020,points_r2_2020,EOS 2020,EOS Mid 2020,EOS 2019,EOS Mid 2019,EOS 2018,EOS Mid 2018
GY250,Law and Business,510,,510,541.0,487,,487,510,436,467,409,440
GY251,Law (BCL),542,,542,554.0,499,,499,518,473,498,451,484
GY252,Law (BCL) and Human Rights,565,,565,567.0,520,,520,541,510,521,,
GY253,Law and Taxation,506,,506,531.0,509,,509,543,,,,
GY254,"Law (BCL), Criminology and Criminal Justice",548,,548,566.0,530,,530,554,,,,
GY261,Business Studies in International Hotel Management (interview),503,,503,647.0,497,,497,611,486,615,496,603
GY262,Commerce in International Hotel Management (interview),709,,709,743.0,681,,681,724,671,726,657,705
GY301,Science,489,488,488,529.0,433,432,432,487,400,456,401,455
GY303,Biomedical Science,613,,613,613.0,556,,556,589,533,566,531,555
GY304,Biotechnology,498,495,495,522.0,465,,465,498,473,507,454,485
GY308,Environmental Science,431,430,430,473.0,408,,408,484,413,440,402,454
GY309,Financial Mathematics and Economics,509,,509,565.0,487,,487,532,454,498,476,520
GY310,Marine Science,467,,467,499.0,419,,419,476,409,456,421,475
GY313,Environmental Health and Safety,412,,412,452.0,412,,412,440,402,435,367,390
GY314,Earth and Ocean Sciences,422,,422,463.0,403,,403,444,402,425,400,431
GY318,Biopharmaceutical Chemistry,555,,555,581.0,509,,509,542,510,532,487,510
GY319,Mathematical Science,543,,543,589.0,476,,476,566,456,531,450,520
GY320,"Physics (Degree options: Applied,Astrophysics,Biomedical,Theoretical)",465,,465,533.0,402,,402,478,401,487,432,488
GY321,Genetics and Genomics,532,,532,565.0,508,,508,532,,,,
GY322,Agricultural Sciences,485,,485,518.0,,,,,,,,
GY350,Computer Science and Information Technology,495,,495,521.0,403,,403,454,425,466,401,466
GY401,Engineering (Undenominated),522,520,520,555.0,465,,465,511,444,499,432,485
GY402,Civil Engineering,533,521,521,545.0,455,,455,499,509,543,455,498
GY405,Mechanical Engineering,541,,541,589.0,454,,454,509,443,499,414,478
GY406,Electronic and Computer Engineering,555,,555,566.0,510,,510,544,509,547,466,520
GY408,Biomedical Engineering,554,,554,578.0,509,,509,554,519,543,487,532
GY410,Project and Construction Management,431,,431,455.0,403,,403,456,434,464,402,441
GY413,Energy Systems Engineering,509,,509,543.0,502,,502,531,532,589,454,476
GY414,Electrical and Electronic Engineering,433,,433,476.0,405,,405,429,454,487,425,480
GY501,"Medicine (five year/six year course, HPAT required)",737,737,737,740.0,728,,728,731,726,731,724,729
GY502,Occupational Therapy,601,,601,602.0,555,,555,567,532,543,521,543
GY503,Speech and Language Therapy,578,,578,590.0,543,,543,554,529,543,529,543
GY504,Podiatric Medicine,531,526,510,533.0,443,,443,476,434,463,391,454
GY515,General Nursing (Galway and Portiuncula),502,496,476,507.0,476,473,473,496,442,466,445,465
GY516,Mental Health Nursing,475,441,412,451.0,440,,440,467,388,413,401,419
GY517,Midwifery,520,509,507,532.0,495,,495,518,429,468,445,477
LY108,Business - Accounting,312,,312,432.0,309,,309,431,318,399,303,361
LY118,Business,288,,288,387.0,290,,290,377,287,352,283,328
LY128,Marketing with Online Technologies,261,261,261,369.0,,,,,,,,
LY208,Law,300,290,290,388.0,300,,300,367,300,359,270,318
LY228,Sports and Exercise - Common Entry,290,,290,379.0,300,,300,367,278,330,263,317
LY408,Design - Common Entry,301,,301,380.0,320,,320,381,307,368,290,357
LY508,Fire Safety Engineering,283,,283,352.0,276,,276,326,270,299,242,274
LY518,Quantity Surveying,304,,304,387.0,301,,301,368,307,368,316,342
LY528,Construction Management,262,,262,298.0,271,,271,321,267,291,260,298
LY538,Architectural Technology,234,234,234,403.0,,,,,,,,
LY608,Mechanical Engineering,300,,300,390.0,300,,300,379,304,333,300,368
LY618,Electronic Engineering,321,,321,368.0,312,,312,402,307,339,,
LY708,Applied Computing,320,,320,430.0,306,,306,372,300,348,307,371
LY748,Computer Science,316,,316,421.0,317,317,317,420,,,,
LY818,Science - Common Entry,302,,302,411.0,303,,303,409,302,371,307,369
LY828,Agriculture - Common Entry,308,300,300,360.0,307,,307,351,300,342,301,329
LY908,General Nursing,429,,429,441.0,400,,400,423,383,390,373,389
LY918,Psychiatric Nursing,367,,361,399.0,357,,357,387,291,332,318,346
LY928,Intellectual Disability Nursing,357,,342,386.0,326,,328,346,288,299,297,318
LY968,"Early Childhood Care, Health and Education",288,,288,380.0,303,,303,361,300,336,279,328
LY978,Health and Social Care - Common Entry,279,,279,347.0,280,,280,330,260,299,269,316
MI001,Contemporary and Applied Theatre Studies,209,,209,484.0,375,,390,412,345,381,290,332
MI002,Arts,280,,280,408.0,300,281,281,389,300,378,320,388
MI004,Education - Primary Teaching - International,589,,589,601.0,577,,577,589,,,,
MI005,Education - Primary Teaching,522,,522,554.0,495,,495,521,473,506,474,499
MI006,Education - Primary Teaching - Gaeltacht Applicants,485,,485,522.0,456,,462,519,442,473,441,473
MI007,Early Childhood Care and Education,409,,409,462.0,357,,357,409,366,402,356,399
MI008,Education and Psychology - Primary Teaching,590,,590,602.0,588,,588,601,543,555,552,566
MI009,"Education, Business Studies and Accounting",434,,434,477.0,402,,402,455,392,420,367,408
MI010,"Education, Business Studies and Religious Studies",370,,370,412.0,368,,368,389,326,355,326,347
MI011,"Education, Gaeilge and Religious Studies",407,,407,444.0,409,,409,451,377,387,377,397
MI012,"Education, Gaeilge and Business Studies",387,,387,451.0,401,,401,463,398,440,387,429
MI013,"Education, Mathematics and Gaeilge",509,,509,543.0,444,,444,477,433,465,,
MI014,"Education, Mathematics and Business Studies",476,,476,531.0,434,,434,487,,,,
CI110,Counselling and Psychotherapy,292,,292,368.0,310,,310,392,,,,
CI111,Counselling and Psychotherapy with Addiction Studies,290,,290,356.0,301,,301,319,,,,
CI112,Counselling and Psychotherapy with Youth Studies,325,,325,388.0,311,,311,311,,,,
LC110,"Art and Design (Common Entry, portfolio)",794,,794,981.0,740,,740,961,734,918,718,903
LC114,Fashion and Textiles for Product and Costume (portfolio),914,,914,933.0,880,,880,1029,900,988,779,801
LC115,"Art and Design Teacher Education (LIT and UL, portfolio)",993,,993,1058.0,942,,942,1013,,,,
LC220,Digital Marketing,263,,263,322.0,262,,262,298,254,288,309,367
LC223,Law and Taxation,331,,331,410.0,307,,307,356,308,372,307,357
LC224,Accounting and Finance,300,,300,356.0,300,,300,371,299,382,297,352
LC225,Marketing and Management,298,,298,376.0,298,,298,358,298,337,326,368
LC226,Enterprise and Innovation,255,,255,327.0,234,234,234,310,216,298,234,262
LC233,Software Development,280,,280,348.0,272,,272,339,300,371,272,314
LC234,Immersive Digital Media and Spatial Computing,226,,226,342.0,225,,225,307,219,288,254,300
LC236,Internet Systems Development,260,,260,305.0,262,260,260,272,298,319,308,320
LC239,Computer Networks and Systems Management,317,,317,378.0,307,,309,371,335,347,300,338
LC241,Construction Management,326,,326,387.0,255,,255,338,276,303,271,326
LC242,Property Valuation and Management,308,,308,377.0,282,,282,320,292,328,298,347
LC243,Quantity Surveying,278,,278,359.0,294,,298,362,281,360,302,358
LC248,Built Environment (Common Entry),300,,300,357.0,288,,288,376,307,350,302,346
LC252,Civil Engineering Management,264,,264,338.0,270,,270,308,281,331,288,311
LC263,Medical Technology,391,,391,455.0,294,,294,359,282,359,,
LC265,Forensic and Pharmaceutical Sciences,498,,498,528.0,413,,413,476,335,368,341,389
LC266,Drug and Medicinal Product Analysis,252,,252,368.0,262,,262,300,236,299,263,316
LC275,Electrical Engineering,361,347,347,382.0,298,,298,384,288,340,284,328
LC288,Mechanical Engineering,378,369,369,432.0,347,346,346,415,307,360,301,357
LC289,Precision Engineering,261,,261,357.0,291,,291,350,280,369,,
LC292,Social Care Work,374,,374,410.0,367,,367,389,360,389,326,357
LC293,Business Studies with Travel and Tourism Management,271,264,264,356.0,307,,307,356,299,326,290,318
LC294,Business Studies with Event Management,279,,279,356.0,279,,279,347,271,300,270,316
LC295,Business Studies with Sports Management,262,,262,320.0,252,,252,313,263,298,271,318
LC297,Community and Addiction Studies,272,262,262,316.0,235,,235,298,217,269,241,281
LC320,Business,381,,381,408.0,346,,346,388,337,378,,
LC330,Business with Computing,328,308,308,367.0,297,,297,378,298,326,303,339
LC340,Interior Design,391,368,368,420.0,350,,350,391,298,349,,
LC362,Biotechnology and Biopharmaceutical Sciences,429,,429,463.0,413,,413,440,379,402,,
LC371,Creative Broadcast and Film Production,325,310,310,387.0,309,,309,378,298,339,307,328
LC372,Music Technology and Production,377,,377,454.0,325,,325,402,321,369,338,398
LC374,Renewable and Electrical Energy Engineering,337,319,319,401.0,318,,318,410,317,368,313,359
LC375,Industrial Automation and Robotic Systems,309,,309,383.0,317,,317,392,321,368,309,358
LC376,Electronic Engineering with Computer Systems,357,,357,378.0,318,,318,358,308,346,353,383
LC380,Automotive Engineering and Transport Management,298,,298,340.0,303,298,298,337,282,329,,
LC392,Business Studies in Beauty and Spa Management,328,317,317,358.0,236,,236,328,217,318,,
LC393,Early Childhood Education and Care,309,276,276,339.0,236,,236,307,260,309,,
LC402,Social Care Work,228,,228,306.0,225,,225,288,209,290,307,316
LC408,Environmental Science and Climate,279,,279,347.0,279,,279,348,262,346,300,402
LC416,Business,260,,260,300.0,274,,274,391,,,,
LC418,Computing - Games Design and Development,260,256,256,320.0,270,,270,338,271,318,269,302
LC422,Applied Strength and Conditioning,289,,289,359.0,298,,298,347,288,333,298,336
LC502,Game Art and Design (portfolio),841,,841,1018.0,852,,852,1024,838,950,741,869
LC517,Creative Media and Design,279,,279,413.0,234,,234,327,229,273,246,306
LC518,Digital Animation Production (portfolio),807,,807,977.0,808,,808,939,816,962,796,917
LC612,Social Care Work,309,,309,348.0,320,,320,343,319,338,,
LM002,Arts,360,360,360,423.0,348,,348,410,329,388,363,403
LM019,Social Sciences,451,,451,507.0,,,,,,,,
LM020,Law and Accounting,474,,474,520.0,465,,465,499,436,476,440,465
LM026,Performing Arts (audition format TBC),329,,329,451.0,303,,303,401,307,367,302,403
LM028,Criminal Justice,420,,420,454.0,418,,418,440,387,409,400,422
LM029,Law Plus,530,,530,554.0,490,,490,521,473,499,477,500
LM038,Psychology and Sociology,530,,530,533.0,500,,500,507,478,489,484,495
LM039,Journalism and Digital Communication,432,,432,473.0,402,,402,455,388,430,410,462
LM040,European Studies,409,,409,521.0,369,,369,488,350,462,378,440
LM044,Applied Languages,429,,429,485.0,442,,442,499,404,473,430,473
LM050,Business Studies (options),451,,451,489.0,431,,431,476,419,455,423,462
LM056,International Business,555,,555,589.0,528,,528,555,511,543,510,534
LM058,Financial Mathematics,468,,468,531.0,403,,403,521,434,543,466,521
LM063,Technology Management,410,,410,452.0,379,,379,419,372,409,372,408
LM066,Environmental Science,430,,430,478.0,,,,,,,,
LM068,Food Science and Health,464,,464,495.0,421,,421,454,400,430,408,444
LM076,Product Design and Technology (portfolio required),401,,401,499.0,408,,408,487,402,466,420,468
LM077,Aeronautical Engineering,567,,567,601.0,520,,520,554,469,531,466,509
LM082,Construction Management and Engineering,446,,446,480.0,398,,398,434,368,404,358,392
LM089,Sport and Exercise Sciences,498,,498,533.0,474,,474,489,441,466,451,473
LM090,Physical Education with concurrent Teacher Education,552,544,544,577.0,532,,532,565,498,520,495,520
LM091,Languages with concurrent Teacher Education,506,,506,541.0,517,,517,543,,,,
LM092,Science with Teacher Ed (Biology with Physics/Chemistry/Ag Science),521,,521,555.0,507,,507,531,478,509,465,487
LM093,Equine Science,367,,367,431.0,339,,339,412,338,381,308,399
LM094,Materials and Architectural Technology with concurrent Teacher Education,475,,475,501.0,440,,440,478,405,433,398,434
LM095,Materials and Engineering Technology with concurrent Teacher Education,425,,425,452.0,367,,367,421,358,409,358,404
LM096,Science with Teacher Ed (Physical Sciences with Chemistry and Physics),454,,454,488.0,405,,405,454,382,422,382,419
LM097,Mathematics and Computer Science with concurrent Teacher Education,465,,465,499.0,402,,402,509,,,,
LM099,Architecture,520,,520,543.0,498,,498,532,419,473,403,473
LM100,Physiotherapy,613,,601,613.0,589,,589,601,565,577,566,577
LM101,Medicine  - Graduate Entry (GAMSAT required),57,,57,59.0,55,,55,57,55,57,54,56
LM102,Psychology,534,,534,565.0,509,,509,529,495,519,499,530
LM103,Paramedic Studies (Full B/Provisional C1 Drivers Licence),429,,429,455.0,392,,392,445,313,403,373,422
LM105,Exercise and Health Fitness Management,441,,441,473.0,,,,,,,,
LM115,Chemical and Biochemical Engineering,476,,476,520.0,454,,454,532,456,520,476,532
LM116,Engineering (Biomedical/Civil/Design and Manufacture/Mechanical),498,,498,544.0,476,,476,521,434,498,422,489
LM118,Electronic and Computer Engineering,445,,445,487.0,403,,403,489,401,498,411,498
LM121,Computer Science (Computer Systems/Games Dev/Mobile Comm Security),402,,402,461.0,351,,351,423,352,420,332,394
LM122,Creative Media and Interaction Design (Digital Design/Music Media Tech),382,,382,467.0,327,,327,401,330,430,337,390
LM123,Biological and Chemical Sc. (Biosci/Envir Sci/Ind Bio/Pharma and In,498,,498,533.0,441,,441,478,412,455,400,465
LM124,Mathematics (Math Science/Maths and Physics/Economics and Maths),455,,455,532.0,437,,437,509,e)427,521,433,510
LM125,Physics (Applied Physics or Mathematics and Physics),489,,489,577.0,404,,404,520,405,509,421,509
LM150,General Nursing,498,487,474,496.0,475,,475,498,440,463,445,476
LM152,Mental Health Nursing,478,466,440,476.0,419,,419,430,388,418,402,414
LM154,Intellectual Disability Nursing,462,443,433,474.0,420,,440,473,381,408,430,454
LM156,Midwifery,521,508,498,521.0,469,,469,499,429,444,430,462
MU001,Theology and Arts,294,294,291,332.0,290,290,290,349,290,318,300,329
MU002,Theology,,,411,411.0,440,,440,440,292,377,337,337
MH001,Education - Primary Teaching (Froebel),564,,556,578.0,507,,507,531,496,520,499,519
MH002,Education - Primary Teaching - Gaeltacht Applicants (Froebel),,,,,,,,,441,,474,474
MH003,Early Childhood - Teaching and Learning (full-time),381,,381,430.0,,,,,,,,
MH101,Arts,338,336,336,409.0,318,,318,388,316,369,317,369
MH103,Music,,,,,,,,,,367,,398
MH106,Psychology - 3 years,554,,552,555.0,521,,521,529,495,499,473,495
MH107,Social Science,390,,390,440.0,346,,346,388,326,349,346,367
MH109,Media Studies,324,,324,393.0,316,,316,377,317,377,317,382
MH116,Community and Youth Work (Full-Time),,,,,,,,,,271,,299
MH201,Science,401,400,397,456.0,360,,360,418,350,392,350,399
MH202,Biotechnology,490,489,489,509.0,455,,455,466,429,446,429,440
MH203,Biological and Geographical Sciences,451,,451,477.0,430,,430,465,,,,
MH204,Physics with Astrophysics,422,,422,499.0,422,,422,479,420,488,425,476
MH206,Theoretical Physics and Mathematics,521,,521,578.0,510,,510,533,498,566,509,565
MH207,Data Science,444,,444,510.0,445,,445,520,434,466,,
MH208,Biological and Biomedical Sciences,543,,533,554.0,498,,498,510,451,476,441,473
MH209,Psychology (through Science) - 4 years,529,,517,531.0,498,,498,510,473,485,467,487
MH210,Pharmaceutical and Biomedical Chemistry,510,,510,532.0,487,,487,520,446,466,446,465
MH212,Science|Maths and Computer Science|Mathematics (with Education),452,443,434,498.0,422,,422,487,444,476,432,465
MH304,Engineering (Computer/Electronic/Communications),351,351,351,454.0,333,333,333,444,371,423,351,435
MH305,Product Design,326,,326,397.0,357,,357,409,358,411,356,392
MH306,Robotics and Intelligent Devices,362,,362,445.0,361,,361,433,361,424,351,388
MH401,Finance (options),370,,370,418.0,357,,357,398,352,392,353,391
MH402,Quantitative Finance,476,,476,521.0,476,,476,509,476,487,,
MH403,Accounting and Finance,424,,424,473.0,422,,422,468,402,432,400,443
MH404,Business (options),441,,441,473.0,430,,430,454,400,429,400,430
MH407,Business and Accounting,423,,423,473.0,420,,420,462,401,420,401,433
MH411,Entrepreneurship,378,,378,409.0,371,,371,408,358,388,357,380
MH501,LLB Law - four year Single Major Law programme,507,,507,531.0,473,,473,495,451,476,451,477
MH502,Law (options),465,,465,498.0,451,,451,473,410,442,420,444
MH601,Computer Science through Arts (options),381,,381,423.0,352,,352,403,342,369,340,377
MH602,Computer Science through Science (options),400,,400,444.0,351,,351,409,357,413,351,398
MH603,Computational Thinking,520,,520,579.0,532,,532,544,520,543,498,569
MH801,Early Childhood - Teaching and Learning (part-time),AQA,AQA,AQA,319.0,327,,327,378,347,358,356,387
MH802,"Community and Youth Work (part-time, in service)",,,,,,,,,,,,
MH803,"Local Studies/Community Studies (part-time, evening) - Mature Students",,,,,,,,,,,,
AS001,"Education, Home Economics and Biology - with concurrent Teacher Ed",542,533,532,555.0,510,,518,544,456,497,462,477
AS002,"Education, Home Economics and Religious Ed - with concurrent Teacher Ed",464,452,441,476.0,441,434,434,466,400,433,433,444
AS003,"Education, Home Economics and Irish - with concurrent Teacher Ed",463,457,440,487.0,440,440,440,484,421,457,409,451
AS051,"Nutrition, Food and Business Management",378,347,291,418.0,328,317,317,398,337,399,252,357
AS054,Home Economics,440,419,368,430.0,408,398,398,429,387,401,,
AS110,General Nursing,440,432,422,445.0,419,,419,431,391,409,388,408
AS130,Intellectual Disability Nursing,387,358,348,387.0,336,328,317,339,317,338,328,357
SG141,Business,262,,262,346.0,261,,261,347,252,317,252,290
SG145,Business and ICT,279,,279,411.0,,,,,,,,
SG146,Accounting,304,,304,403.0,309,,309,411,307,347,318,372
SG147,Sport with Business,288,,288,340.0,307,,307,367,269,316,270,309
SG148,Tourism with Event Management,298,,298,328.0,269,,269,340,246,282,253,280
SG150,Business in Marketing,298,,298,360.0,,,,,,,,
SG241,Performing Arts,341,,341,393.0,328,,328,387,279,348,288,347
SG242,Early Childhood Care and Education,287,,287,368.0,279,,279,319,278,318,272,316
SG243,Social Care Practice,309,,309,357.0,301,,301,346,297,338,301,337
SG244,Fine Art,501,,501,643.0,505,,505,505,355,496,446,446
SG245,Creative Design,332,,332,357.0,282,,282,339,261,338,252,307
SG246,Computing,316,,316,402.0,290,,290,333,295,368,258,293
SG247,English and Psychology,319,,319,357.0,309,,309,382,308,336,297,322
SG248,Sociology and Politics,298,,298,328.0,281,,281,327,282,320,279,300
SG249,Writing and Literature,308,,308,409.0,297,,297,368,279,338,272,290
SG252,Software Development,310,,310,413.0,307,,307,319,300,354,260,317
SG253,Computing in Computer Networks and Cyber Security,336,,336,374.0,324,,378,378,273,341,272,309
SG254,Writing and Literature Online,327,,327,393.0,225,225,225,328,,,,
SG255,Law and Business,291,,291,398.0,,,,,,,,
SG341,General Engineering,373,,373,467.0,,,,,,,,
SG342,Civil Engineering,418,,418,498.0,415,,415,480,,,,
SG343,Quantity Surveying,300,,300,385.0,311,,311,367,261,302,261,309
SG344,Mechanical Engineering,412,,412,509.0,,,,,,,,
SG346,Construction Project Management and Applied Technology,313,,313,362.0,291,,291,337,289,351,,
SG347,Architecture,403,,403,462.0,360,,360,411,309,357,300,344
SG348,Interior Architecture and Design,359,,359,410.0,316,,331,368,,,,
SG349,Electronics and Self Driving Technologies,,,,0.0,,,,,,,,
SG350,Robotics and Automation,384,,384,478.0,,,,,,,,
SG442,Occupational Safety and Health,307,,307,360.0,290,,290,367,289,330,290,300
SG443,Human Nutrition,376,,376,440.0,356,,356,397,357,419,367,420
SG444,Science Undenominated,358,,358,430.0,338,,338,420,308,369,296,371
SG445,Pharmaceutical Science with Drug Development,357,,357,401.0,311,,311,367,347,369,319,343
SG447,Health Science and Physical Activity,326,,326,389.0,328,,328,387,316,363,321,373
SG448,Forensic Investigation and Analysis,308,,308,376.0,306,,307,368,306,348,307,357
SG449,Medical Biotechnology,315,,315,403.0,341,,341,395,329,352,349,380
SG450,Environmental Science with Ecology (Level 8),310,,310,430.0,300,,304,368,,,,
TL801,"Animation, Visual Effects and Motion Design (Level 8, portfolio)",718,,718,823.0,281,,281,349,281,341,281,346
TL802,"TV, Radio and New Media (Level 8)",322,,322,413.0,325,,325,397,306,356,288,329
TL810,Computing with Software Development,308,,308,399.0,310,,310,389,309,341,331,388
TL811,Computing with Games Development,322,,322,342.0,358,,358,,310,334,326,326
TL815,Computing (Degree Award options),307,,307,453.0,308,,308,360,308,378,319,590
TL823,Event Management (3 year programme),293,,293,369.0,299,,299,369,291,346,306,339
TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt),306,,306,408.0,306,,306,381,307,372,300,377
TL842,Construction Management,,,,0.0,,,,,,,,
TL844,Agricultural Engineering,301,,301,392.0,300,,300,373,311,368,300,337
TL845,Civil Engineering,361,,361,395.0,325,,325,413,300,364,300,350
TL847,Manufacturing Engineering,305,,305,338.0,302,,302,368,,,309,347
TL848,Agricultural Science,307,,307,367.0,308,,308,380,331,362,330,388
TL851,Wildlife Biology (Degree Award options),309,,309,400.0,309,,309,383,310,362,300,379
TL855,Pharmaceutical Science (Degree Award options),316,,316,419.0,317,,317,369,342,386,316,336
TL858,Veterinary Bioscience,317,,317,402.0,308,,308,393,326,369,326,398
TL871,Health and Leisure (Degree Award options),303,,303,389.0,300,,300,379,303,346,303,347
TL872,Health and Leisure with Massage,314,,314,381.0,309,,309,408,288,357,288,318
TL873,Coaching and Sports Performance,308,,308,371.0,289,,289,329,282,336,,
TL874,Inclusive Sport and Physical Activity,341,,341,476.0,,,,,,,,
TL880,Early Childhood Care and Education,309,,309,369.0,307,,307,349,307,347,306,328
TL881,Social Care,301,,301,377.0,308,,309,362,308,356,318,349
TL889,Counselling with Addiction - Mature applicants only,,,,0.0,,,,,,,,
TL890,General Nursing and Mature Applicants,463,,463,484.0,440,414,414,441,407,431,401,419
TL891,Mental Health Nursing and Mature Applicants,440,419,412,430.0,389,378,378,399,367,379,389,398
WD001,Applied Computing (options),270,261,261,423.0,260,260,260,413,279,358,288,369
WD002,Science (options),279,,279,388.0,308,,308,388,302,377,308,359
WD005,Health Sciences (options),271,,271,368.0,280,,280,338,288,347,290,349
WD006,Exercise Sciences (options),270,,270,357.0,280,,280,359,282,337,287,337
WD007,Engineering (options),270,270,270,432.0,288,288,288,409,287,382,,
WD025,Construction Management and Engineering,262,,262,357.0,269,,269,341,269,327,264,322
WD027,Music,321,,321,437.0,262,,262,409,290,317,262,338
WD048,Business (options),279,,279,387.0,271,,271,371,278,357,279,347
WD084,Accounting,308,,308,476.0,308,,308,411,307,403,308,362
WD091,Hospitality Management,225,,225,337.0,228,,228,310,210,281,271,297
WD116,General Nursing,446,,446,473.0,422,,422,451,413,430,414,430
WD117,Psychiatric Nursing,415,,415,430.0,366,,366,388,361,382,378,393
WD120,Intellectual Disability Nursing,390,,390,404.0,377,,377,388,338,359,356,375
WD134,International Business,267,,267,368.0,290,,290,362,289,350,288,329
WD137,Design (Visual Communications),252,,252,360.0,271,,271,351,253,373,280,343
WD140,Laws,280,,280,394.0,280,,280,367,290,352,290,367
WD144,Architecture,309,,309,401.0,284,,284,359,283,385,283,387
WD147,Pharmaceutical Science,288,,288,402.0,293,,293,390,298,363,306,367
WD150,Criminal Justice Studies,280,,280,359.0,270,,270,331,271,311,270,319
WD152,Visual Art,243,,243,359.0,AQA,,AQA,317,253,323,264,357
WD161,Computer Forensics and Security,270,,270,347.0,255,,255,380,262,401,288,358
WD162,Quantity Surveying,226,,226,337.0,216,,216,306,260,320,270,352
WD163,Psychology,456,,456,487.0,434,,434,473,390,429,392,430
WD186,Sports Coaching and Performance,261,,261,358.0,270,,270,344,276,327,290,318
WD187,Social Science,276,,276,367.0,272,,272,348,271,321,271,328
WD191,Agricultural Science,377,,377,434.0,377,,377,420,378,421,403,429
WD192,Social Care Practice,271,,271,336.0,270,,270,326,279,323,280,319
WD193,Marketing and Digital Media,279,,279,358.0,271,,271,347,290,358,295,348
WD194,Culinary Arts,237,,237,321.0,217,,217,321,235,331,282,320
WD195,Architectural and Building Information Modelling Technology,279,,279,367.0,279,,279,367,266,305,270,360
WD200,Arts (options),201,201,201,376.0,AQA,AQA,AQA,336,221,296,220,299
WD210,Software Systems Development,260,,260,373.0,279,,279,337,271,329,289,327
WD211,Creative Computing,270,,270,392.0,271,,271,318,275,322,265,326
WD212,Recreation and Sport Management,262,,262,304.0,270,,270,349,274,311,288,338
WD230,Mechanical and Manufacturing Engineering,230,230,230,361.0,253,,253,369,273,348,,
WD231,Early Childhood Care and Education,266,,266,366.0,,,,,,,,
WD232,Business Information Systems,261,261,261,329.0,,,,,,,,
CR126,Popular Music: Drums at CIT Cork School of Music,,,,,801,,801,940,878,1043,697,907
CR127,Popular Music: Electric Guitar at CIT Cork School of Music,,,,,838,768,768,978,584,761,704,820
CR128,Popular Music: Keyboards at CIT Cork School of Music,,,,,840,,840,881,839,1009,708,969
CR129,Popular Music: Voice at CIT Cork School of Music,,,,,841,,841,966,857,927,607,936
DB516,Financial Services,,,,,,,,,328,336,234,270
DC201,Common Entry into Science (Undenominated Entry),,,,,498,488,488,499,454,477,476,489
DC239,"Gaeilge, Iriseoireacht agus na Meáin Dhigiteacha",,,,,430,,430,473,,,350,425
DK860,Music (audition),,,,,532,532,503,634,499,649,,
DL821,"English, Media and Cultural Studies",,,,,212,212,212,347,211,317,226,340
DL828,"3D Design, Modelmaking and Digital Art",,,,,506,,538,920,691,866,597,853
DL829,Design for Stage and Screen (Costume Design),,,,,593,,593,947,817,1021,597,799
DL830,Design for Stage and Screen (Character Makeup Design),,,,,939,,939,968,879,953,577,920
DL831,Design for Stage and Screen (Production Design),,,,,781,,781,1026,893,1073,944,977
DL834,Film and Television Production,,,,,990,,990,1040,933,1011,942,1004
DN252,Dairy Business,,,,,410,,410,455,398,428,429,445
DN253,Agri - Environmental Sciences,,,,,418,,413,443,403,419,396,409
DN271,Forestry,,,,,311,,311,359,303,361,321,367
DN272,"Horticulture, Landscape and Sportsturf Management",,,,,297,282,282,378,252,312,AQA,321
GC305,International Hospitality Management,,,,,253,253,253,253,327,327,258,300
GY107,Na Dána (Gaeilge agus Léann an Aistriúcháin),,,,,409,,409,456,330,397,308,398
GY112,Arts with Film Studies,,,,,321,,321,399,338,370,337,370
GY120,"Arts (Child, Youth and Family: Policy and Practice)",,,,,350,,350,397,309,346,308,347
GY121,Arts (Children`s Studies),,,,,356,,356,419,356,389,350,378
GY124,Arts (Arts with Data Science),,,,,454,,454,490,434,466,425,509
GY126,Arts (English and Media Studies),,,,,391,,391,462,418,451,408,430
GY131,Arts (History and Globalisation Studies),,,,,360,,360,440,340,431,,
LC401,Early Childhood Education and Care,,,,,297,,297,298,298,387,,
LC414,Data Analytics and Cyber Security,,,,,236,,236,336,,,,
LC434,Environmental Science and Agriculture,,,,,297,,297,349,278,347,299,347
LC613,Early Childhood Education and Care,,,,,242,,242,327,346,388,,
MH405,Equine Business,,,,,357,,357,408,357,398,358,390
SG142,Business in International Marketing and Languages (French),,,,,279,,279,386,270,388,261,357
SG144,Business in International Marketing and Languages (Spanish),,,,,270,,270,347,280,388,268,280
SG250,Application Design and User Experience,,,,,412,,412,412,290,431,317,354
SG251,Computing (Smart Technologies),,,,,327,,342,367,303,391,290,371
TR012,History and Political Science,,,,,555,554,552,578,532,557,534,564
TR017,Law and Business,,,,,602,,602,613,576,589,577,589
TR020,Law and Political Science,,,,,602,,601,613,567,600,578,595
TR029,Political Science and Geography,,,,,526,520,510,533,477,500,496,522
TR082,Computer Science and Business,,,,,555,,555,578,510,542,509,532
TR083,Sociology and Social Policy,,,,,498,487,478,513,451,474,452,480
TR452,History/Sociology,,,,,529,,529,534,,,,
TR755,Sociology/Drama Studies,,,,,498,,498,543,,,,
TU803,Electronic Engineering,,,,,243,243,243,337,,,,
TU806,Sustainable Energy Engineering,,,,,262,,262,318,,,,
TU808,Engineering Software,,,,,260,260,260,339,,,,
TU809,Mechanical Engineering,,,,,235,,235,347,,,,
TU813,Automation Engineering,,,,,218,218,218,339,,,,
TU873,Industrial Mathematics,,,,,250,250,250,392,,,,
TU901,Business,,,,,270,,270,307,,,,
